ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),delivery_time_mins,weather_clean,is_late,distance_km
0x34be,BANGRES14DEL01,35,4.4,12.949934,77.699386,13.059934,77.809386,27/03/22,19:25:00,19:35:00,conditions Stormy,Jam,1,Meal,motorcycle,0,No,Metropolitian,(min) 36,36,Stormy,1,17.08
0x3fca,BANGRES02DEL02,34,4.8,12.970221,77.645396,13.100221,77.775396,25/03/22,19:55:00,20:10:00,conditions Fog,Jam,2,Snack,electric_scooter,1,No,Metropolitian,(min) 35,35,Fog,1,20.18
0x1b35,BANGRES11DEL02,32,4.5,12.934365,77.616155,13.014365,77.696155,02/04/22,23:10:00,23:20:00,conditions Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 20,20,Windy,0,12.42
0x2426,BANGRES16DEL02,21,4.2,13.029198,77.570997,13.159198,77.700997,29/03/22,20:40:00,20:45:00,conditions Cloudy,Jam,2,Buffet,scooter,1,No,Metropolitian,(min) 36,36,Cloudy,1,20.18
0x6fe0,BANGRES07DEL03,28,4.6,12.978453,77.643685,13.068453,77.733685,06/03/22,22:30:00,22:45:00,conditions Sunny,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 22,22,Sunny,0,13.97
0x6054,BANGRES010DEL02,29,3.3,12.933298,77.614293,13.063298,77.744293,08/03/22,23:15:00,23:30:00,conditions Sunny,Low,2,Meal,electric_scooter,2,No,Metropolitian,(min) 36,36,Sunny,1,20.18
0x5fe2,BANGRES03DEL02,23,4.6,12.979166,77.640709,13.109166,77.770709,14/03/22,22:35:00,22:50:00,conditions Windy,Low,2,Snack,motorcycle,1,No,Metropolitian,(min) 16,16,Windy,0,20.18
0xae27,BANGRES07DEL02,23,4.8,12.978453,77.643685,13.108453,77.773685,14/03/22,22:35:00,22:50:00,conditions Fog,Low,1,Snack,motorcycle,0,No,Metropolitian,(min) 26,26,Fog,0,20.18
0x12a6,BANGRES04DEL01,34,4.1,12.98041,77.640489,12.99041,77.650489,19/03/22,11:20:00,11:35:00,conditions Windy,High,2,Buffet,motorcycle,1,No,Metropolitian,(min) 34,34,Windy,1,1.55
0x4937,BANGRES08DEL02,21,5.0,12.906229,77.596791,12.986229,77.676791,06/04/22,20:50:00,21:05:00,conditions Stormy,Jam,2,Meal,scooter,1,No,Metropolitian,(min) 24,24,Stormy,0,12.42
0x9ac6,BANGRES17DEL02,23,5.0,12.972532,77.608179,13.052532,77.688179,04/04/22,0:00:00,0:10:00,conditions Stormy,Low,1,Buffet,motorcycle,0,NaN,Metropolitian,(min) 14,14,Stormy,0,12.42
0x5465,BANGRES20DEL02,24,4.7,12.972161,77.596014,12.992161,77.616014,01/04/22,8:45:00,9:00:00,conditions Cloudy,Low,2,Snack,scooter,0,No,Urban,(min) 10,10,Cloudy,0,3.11
0x8531,BANGRES16DEL02,33,4.7,13.029198,77.570997,13.079198,77.620997,13/03/22,22:35:00,22:45:00,conditions Sunny,Low,1,Buffet,scooter,0,No,Urban,(min) 12,12,Sunny,0,7.76
0x1774,BANGRES19DEL01,36,4.8,12.914264,77.6784,13.024264,77.7884,10/03/22,22:45:00,22:50:00,conditions Windy,Low,2,Meal,motorcycle,1,No,Urban,(min) 20,20,Windy,0,17.08
0x4b1a,BANGRES06DEL03,28,4.8,12.979096,77.640625,13.069096,77.730625,02/03/22,20:40:00,20:50:00,conditions Fog,Jam,2,Buffet,scooter,0,No,Metropolitian,(min) 33,33,Fog,1,13.97
0xa296,BANGRES010DEL03,34,4.6,12.933298,77.614293,13.023298,77.704293,04/04/22,22:40:00,22:45:00,conditions Windy,Low,1,Meal,scooter,1,No,Metropolitian,(min) 20,20,Windy,0,13.97
0x863a,BANGRES20DEL01,34,4.5,12.972161,77.596014,13.082161,77.706014,02/03/22,0:00:00,0:15:00,conditions Stormy,Low,1,Drinks,scooter,1,No,Urban,(min) 15,15,Stormy,0,17.08
0x480b,BANGRES12DEL03,26,4.9,12.939496,77.625999,12.969496,77.655999,05/04/22,19:00:00,19:05:00,conditions Stormy,Medium,2,Snack,scooter,0,No,Metropolitian,(min) 21,21,Stormy,0,4.66
0x7f9c,BANGRES15DEL02,20,4.6,12.975377,77.696664,12.995377,77.716664,01/03/22,10:00:00,10:05:00,conditions Fog,Low,1,Meal,motorcycle,0,No,Metropolitian,(min) 13,13,Fog,0,3.11
0x62c1,BANGRES05DEL03,26,4.7,12.970324,77.645748,13.060324,77.735748,31/03/22,21:00:00,21:15:00,conditions Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 38,38,Cloudy,1,13.97
0x9c5c,BANGRES07DEL02,25,4.6,12.978453,77.643685,13.108453,77.773685,31/03/22,20:35:00,20:40:00,conditions Sunny,Jam,0,Snack,motorcycle,1,No,Metropolitian,(min) 32,32,Sunny,1,20.18
0x7a97,BANGRES01DEL02,25,4.9,12.933284,77.615428,13.063284,77.745428,14/03/22,21:20:00,21:35:00,conditions Sandstorms,Jam,2,Meal,scooter,1,No,Metropolitian,(min) 19,19,Sandstorms,0,20.18
0x7148,BANGRES12DEL03,30,4.2,12.939496,77.625999,12.999496,77.685999,30/03/22,18:20:00,18:25:00,conditions Stormy,Medium,0,Meal,motorcycle,2,No,Metropolitian,(min) 39,39,Stormy,1,9.32
0xc04,BANGRES07DEL01,29,4.6,12.978453,77.643685,13.018453,77.683685,28/03/22,15:15:00,15:20:00,conditions Sunny,Medium,1,Drinks,scooter,0,No,Urban,(min) 10,10,Sunny,0,6.21
0x5429,BANGRES16DEL02,30,4.3,13.029198,77.570997,13.109198,77.650997,27/03/22,17:45:00,17:55:00,conditions Stormy,Medium,2,Meal,scooter,0,No,Metropolitian,(min) 34,34,Stormy,1,12.42
0x3494,BANGRES14DEL02,38,4.4,12.949934,77.699386,12.999934,77.749386,28/03/22,23:45:00,23:55:00,conditions Sandstorms,Low,0,Meal,motorcycle,1,No,NaN,(min) 21,21,Sandstorms,0,7.76
0x412b,BANGRES14DEL03,25,4.7,12.949934,77.699386,12.979934,77.729386,05/03/22,22:35:00,22:40:00,conditions Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 18,18,Cloudy,0,4.66
0x3f75,BANGRES12DEL03,23,4.7,12.939496,77.625999,13.029496,77.715999,08/03/22,18:00:00,18:05:00,conditions Stormy,Medium,0,Meal,motorcycle,1,No,Urban,(min) 35,35,Stormy,1,13.97
0x485a,BANGRES010DEL02,38,4.6,12.933298,77.614293,12.983298,77.664293,21/03/22,18:25:00,18:40:00,conditions Cloudy,Medium,2,Snack,scooter,1,No,Urban,(min) 16,16,Cloudy,0,7.76
0x4f13,BANGRES14DEL02,21,4.9,12.949934,77.699386,12.999934,77.749386,24/03/22,19:30:00,19:40:00,conditions Sunny,Jam,1,Meal,scooter,1,No,Metropolitian,(min) 16,16,Sunny,0,7.76
0x6958,BANGRES03DEL03,24,4.6,12.979166,77.640709,13.009166,77.670709,09/03/22,18:00:00,18:05:00,conditions Sunny,Medium,0,Snack,motorcycle,1,No,Urban,(min) 17,17,Sunny,0,4.66
0xbd14,BANGRES01DEL02,33,4.2,12.933284,77.615428,12.953284,77.635428,03/03/22,10:50:00,11:00:00,conditions Stormy,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 33,33,Stormy,1,3.11
0x41dd,BANGRES03DEL02,25,4.7,12.979166,77.640709,12.999166,77.660709,11/03/22,10:00:00,10:05:00,conditions Stormy,Low,2,Snack,scooter,1,No,Metropolitian,(min) 12,12,Stormy,0,3.11
0x9590,BANGRES12DEL03,29,4.9,12.939496,77.625999,13.029496,77.715999,06/03/22,22:00:00,22:10:00,conditions Stormy,Jam,1,Buffet,scooter,0,No,Metropolitian,(min) 24,24,Stormy,0,13.97
0xaca8,BANGRES12DEL02,23,4.7,12.939496,77.625999,12.959496,77.645999,28/03/22,11:50:00,12:05:00,conditions Fog,High,2,Meal,electric_scooter,0,No,Metropolitian,(min) 28,28,Fog,0,3.11
0xba7c,BANGRES11DEL02,27,4.7,12.934365,77.616155,13.064365,77.746155,06/03/22,20:10:00,20:25:00,conditions Sandstorms,Jam,1,Buffet,motorcycle,0,No,Urban,(min) 27,27,Sandstorms,0,20.18
0x9521,BANGRES15DEL01,31,4.9,12.975377,77.696664,13.085377,77.806664,08/03/22,21:00:00,21:10:00,conditions Stormy,Jam,1,Meal,motorcycle,1,No,Metropolitian,(min) 27,27,Stormy,0,17.08
0x1d91,BANGRES05DEL01,24,4.9,12.970324,77.645748,13.040324,77.715748,04/03/22,18:00:00,18:15:00,conditions Stormy,Medium,2,Drinks,scooter,1,No,Metropolitian,(min) 26,26,Stormy,0,10.87
0x4a34,BANGRES12DEL01,35,4.6,12.939496,77.625999,13.049496,77.735999,27/03/22,22:25:00,22:30:00,conditions Cloudy,Low,0,Drinks,motorcycle,2,Yes,Metropolitian,(min) 43,43,Cloudy,1,17.08
0x7c42,BANGRES09DEL03,26,4.9,12.934179,77.615797,12.994179,77.675797,03/03/22,21:00:00,21:05:00,conditions Fog,Jam,0,Meal,motorcycle,1,No,Metropolitian,(min) 29,29,Fog,0,9.32
0x714e,BANGRES06DEL02,34,4.0,12.979096,77.640625,12.999096,77.660625,19/03/22,9:40:00,9:50:00,conditions Stormy,Low,0,Drinks,motorcycle,1,No,Urban,(min) 30,30,Stormy,0,3.11
0x323b,BANGRES01DEL02,29,4.9,12.933284,77.615428,13.063284,77.745428,02/03/22,19:50:00,20:05:00,conditions Sunny,Jam,2,Snack,motorcycle,0,No,Urban,(min) 19,19,Sunny,0,20.18
0x8cb8,BANGRES06DEL03,28,4.8,12.979096,77.640625,13.009096,77.670625,11/03/22,22:45:00,22:50:00,conditions Cloudy,Low,2,Meal,electric_scooter,1,No,Urban,(min) 12,12,Cloudy,0,4.66
0x5faa,BANGRES010DEL03,20,5.0,12.933298,77.614293,12.963298,77.644293,26/03/22,23:30:00,23:40:00,conditions Fog,Low,1,Buffet,motorcycle,1,No,Metropolitian,(min) 13,13,Fog,0,4.66
0x615d,BANGRES010DEL03,30,4.5,12.933298,77.614293,13.023298,77.704293,06/04/22,17:25:00,17:30:00,conditions Windy,Medium,1,Snack,scooter,1,No,Urban,(min) 23,23,Windy,0,13.97
0xb5fc,BANGRES14DEL03,29,4.8,12.949934,77.699386,13.009934,77.759386,03/03/22,18:00:00,18:15:00,conditions Sunny,Medium,2,Meal,scooter,1,No,Metropolitian,(min) 18,18,Sunny,0,9.32
0x7198,BANGRES20DEL01,25,4.7,12.972161,77.596014,13.012161,77.636014,07/03/22,15:25:00,15:30:00,conditions Cloudy,Medium,0,Meal,motorcycle,1,No,Urban,(min) 23,23,Cloudy,0,6.21
0x96ea,BANGRES19DEL03,27,5.0,12.914264,77.6784,13.004264,77.7684,10/03/22,23:15:00,23:20:00,conditions Cloudy,Low,0,Snack,motorcycle,1,No,Metropolitian,(min) 20,20,Cloudy,0,13.97
0x26a0,BANGRES13DEL03,35,4.9,12.935662,77.61413,12.995662,77.67413,05/03/22,21:55:00,22:00:00,conditions Sunny,Jam,1,Drinks,motorcycle,1,No,Urban,(min) 21,21,Sunny,0,9.32
0x7c4f,BANGRES02DEL02,20,5.0,12.970221,77.645396,13.100221,77.775396,16/03/22,22:55:00,23:00:00,conditions Sandstorms,Low,1,Drinks,motorcycle,0,No,Metropolitian,(min) 14,14,Sandstorms,0,20.18
0x1ee3,BANGRES08DEL01,28,4.5,12.906229,77.596791,12.946229,77.636791,07/03/22,13:30:00,13:45:00,conditions Stormy,High,2,Snack,scooter,0,No,Metropolitian,(min) 13,13,Stormy,0,6.21
0x6eef,BANGRES010DEL01,21,4.8,12.933298,77.614293,12.943298,77.624293,19/03/22,11:35:00,11:40:00,conditions Windy,High,0,Drinks,motorcycle,0,No,Metropolitian,(min) 24,24,Windy,0,1.55
0x2366,BANGRES16DEL01,38,4.0,13.029198,77.570997,13.069198,77.610997,03/04/22,15:55:00,16:00:00,conditions Stormy,Medium,0,Snack,motorcycle,1,No,Metropolitian,(min) 39,39,Stormy,1,6.21
0x3941,BANGRES05DEL02,28,4.8,12.970324,77.645748,13.020324,77.695748,03/03/22,22:25:00,22:40:00,conditions Sandstorms,Low,2,Meal,motorcycle,1,No,NaN,(min) 18,18,Sandstorms,0,7.76
0x2e1f,BANGRES12DEL03,30,4.9,12.939496,77.625999,12.999496,77.685999,24/03/22,23:10:00,23:20:00,conditions Sunny,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 23,23,Sunny,0,9.32
0x682d,BANGRES18DEL02,32,4.6,12.913041,77.683237,12.933041,77.703237,11/03/22,8:15:00,8:25:00,conditions Fog,Low,2,Drinks,electric_scooter,1,No,Urban,(min) 19,19,Fog,0,3.11
0x64c4,BANGRES01DEL03,39,4.9,12.933284,77.615428,12.963284,77.645428,28/03/22,22:55:00,23:00:00,conditions Sunny,Low,1,Buffet,scooter,1,No,Urban,(min) 19,19,Sunny,0,4.66
0x7042,BANGRES17DEL02,37,4.8,12.972532,77.608179,12.992532,77.628179,15/03/22,8:40:00,8:55:00,conditions Sandstorms,Low,1,Snack,motorcycle,0,No,Metropolitian,(min) 27,27,Sandstorms,0,3.11
0x54a4,BANGRES11DEL02,34,4.7,12.934365,77.616155,12.984365,77.666155,01/03/22,20:15:00,20:20:00,conditions Sunny,Jam,1,Snack,scooter,1,No,Urban,(min) 19,19,Sunny,0,7.76
0x1c83,BANGRES08DEL01,38,4.3,12.906229,77.596791,13.016229,77.706791,18/03/22,19:40:00,19:50:00,conditions Stormy,Jam,2,Drinks,motorcycle,2,Yes,Metropolitian,(min) 43,43,Stormy,1,17.08
0x143b,BANGRES05DEL02,37,4.7,12.970324,77.645748,13.050324,77.725748,10/03/22,23:10:00,23:20:00,conditions Stormy,Low,2,Drinks,motorcycle,1,No,Metropolitian,(min) 28,28,Stormy,0,12.42
0xb10,BANGRES14DEL03,38,4.6,12.949934,77.699386,12.979934,77.729386,09/03/22,17:35:00,17:40:00,conditions Windy,Medium,2,Meal,scooter,1,No,Metropolitian,(min) 26,26,Windy,0,4.66
0xaa57,BANGRES06DEL02,36,4.8,12.979096,77.640625,13.029096,77.690625,26/03/22,21:35:00,21:40:00,conditions Windy,Jam,2,Meal,scooter,1,No,Metropolitian,(min) 27,27,Windy,0,7.76
0xad7c,BANGRES08DEL02,37,4.7,12.906229,77.596791,12.956229,77.646791,03/04/22,19:55:00,20:10:00,conditions Sunny,Jam,1,Snack,motorcycle,1,No,Metropolitian,(min) 22,22,Sunny,0,7.76
0x36e8,BANGRES20DEL01,21,4.7,12.972161,77.596014,12.982161,77.606014,03/03/22,11:00:00,11:05:00,conditions Fog,Low,2,Meal,motorcycle,1,No,Metropolitian,(min) 13,13,Fog,0,1.55
0x3c5f,BANGRES04DEL01,28,4.9,12.98041,77.640489,12.99041,77.650489,15/03/22,10:20:00,10:35:00,conditions Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 19,19,Fog,0,1.55
0x915f,BANGRES06DEL01,35,4.7,12.979096,77.640625,13.019096,77.680625,30/03/22,16:45:00,16:50:00,conditions Sunny,Medium,0,Meal,motorcycle,0,No,Urban,(min) 28,28,Sunny,0,6.21
0x4750,BANGRES14DEL01,33,4.3,12.949934,77.699386,13.059934,77.809386,14/03/22,17:20:00,17:35:00,conditions Sandstorms,Medium,0,Meal,motorcycle,1,No,Metropolitian,(min) 40,40,Sandstorms,1,17.08
0x5d97,BANGRES04DEL02,25,4.7,12.98041,77.640489,13.03041,77.690489,05/04/22,23:40:00,23:55:00,conditions Stormy,Low,1,Meal,scooter,1,No,Metropolitian,(min) 19,19,Stormy,0,7.76
0xaeeb,BANGRES010DEL01,34,4.7,12.933298,77.614293,12.943298,77.624293,03/04/22,10:15:00,10:30:00,conditions Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 29,29,Sunny,0,1.55
0x676a,BANGRES04DEL02,30,4.5,12.98041,77.640489,13.06041,77.720489,27/03/22,19:30:00,19:35:00,conditions Stormy,Jam,1,Drinks,scooter,1,No,Metropolitian,(min) 30,30,Stormy,0,12.42
0x4023,BANGRES15DEL01,22,5.0,12.975377,77.696664,13.085377,77.806664,16/03/22,21:20:00,21:35:00,conditions Fog,Jam,1,Buffet,motorcycle,1,No,Metropolitian,(min) 35,35,Fog,1,17.08
0x2595,BANGRES01DEL03,20,4.7,12.933284,77.615428,12.993284,77.675428,26/03/22,18:55:00,19:10:00,conditions Stormy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,(min) 17,17,Stormy,0,9.32
0x5a6f,BANGRES07DEL01,33,4.9,12.978453,77.643685,13.088453,77.753685,25/03/22,22:40:00,22:55:00,conditions Stormy,Low,1,Buffet,motorcycle,1,No,Urban,(min) 15,15,Stormy,0,17.08
0x2d09,BANGRES09DEL03,34,4.8,12.934179,77.615797,12.994179,77.675797,30/03/22,23:25:00,23:30:00,conditions Sunny,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 23,23,Sunny,0,9.32
0x56f0,BANGRES19DEL01,34,5.0,12.914264,77.6784,12.984264,77.7484,14/03/22,21:25:00,21:40:00,conditions Cloudy,Jam,2,Drinks,motorcycle,3,Yes,Metropolitian,(min) 47,47,Cloudy,1,10.87
0x874d,BANGRES12DEL02,28,4.1,12.939496,77.625999,12.989496,77.675999,11/03/22,23:20:00,23:30:00,conditions Windy,Low,0,Snack,motorcycle,0,No,Metropolitian,(min) 26,26,Windy,0,7.76
0x801,BANGRES17DEL03,37,4.8,12.972532,77.608179,13.002532,77.638179,28/03/22,20:55:00,21:00:00,conditions Windy,Jam,0,Buffet,motorcycle,0,No,Urban,(min) 48,48,Windy,1,4.66
0x4cdd,BANGRES11DEL02,37,4.6,12.934365,77.616155,12.984365,77.666155,30/03/22,22:30:00,22:40:00,conditions Windy,Low,2,Drinks,scooter,1,No,Metropolitian,(min) 26,26,Windy,0,7.76
0x19fb,BANGRES07DEL01,29,4.7,12.978453,77.643685,13.048453,77.713685,31/03/22,18:25:00,18:30:00,conditions Sandstorms,Medium,2,Snack,electric_scooter,0,No,Urban,(min) 25,25,Sandstorms,0,10.87
0xb7ff,BANGRES07DEL01,32,4.1,12.978453,77.643685,13.088453,77.753685,06/04/22,23:55:00,0:00:00,conditions Cloudy,Low,0,Meal,motorcycle,2,No,Metropolitian,(min) 40,40,Cloudy,1,17.08
0x6f33,BANGRES14DEL02,36,4.3,12.949934,77.699386,13.079934,77.829386,06/03/22,20:45:00,20:50:00,conditions Windy,Jam,0,Drinks,motorcycle,1,Yes,Metropolitian,(min) 44,44,Windy,1,20.18
0xb693,BANGRES010DEL01,34,4.8,12.933298,77.614293,12.943298,77.624293,11/03/22,9:35:00,9:40:00,conditions Cloudy,Low,2,Buffet,scooter,0,No,Metropolitian,(min) 17,17,Cloudy,0,1.55
0xac64,BANGRES05DEL03,36,4.7,12.970324,77.645748,13.000324,77.675748,03/04/22,23:35:00,23:45:00,conditions Fog,Low,1,Buffet,scooter,1,No,Metropolitian,(min) 18,18,Fog,0,4.66
0x65ca,BANGRES06DEL01,30,4.3,12.979096,77.640625,13.019096,77.680625,07/03/22,12:35:00,12:45:00,conditions Fog,High,0,Buffet,motorcycle,1,No,Metropolitian,(min) 32,32,Fog,1,6.21
0x8cd3,BANGRES18DEL03,28,4.7,12.913041,77.683237,12.973041,77.743237,30/03/22,20:00:00,20:05:00,conditions Fog,Jam,2,Snack,motorcycle,1,No,Metropolitian,(min) 28,28,Fog,0,9.32
0x6bc7,BANGRES11DEL02,23,4.5,12.934365,77.616155,12.984365,77.666155,26/03/22,22:10:00,22:20:00,conditions Sandstorms,Low,1,Snack,motorcycle,0,No,Metropolitian,(min) 15,15,Sandstorms,0,7.76
0xa074,BANGRES02DEL02,21,5.0,12.970221,77.645396,13.020221,77.695396,21/03/22,23:10:00,23:25:00,conditions Sunny,Low,2,Meal,scooter,0,No,Urban,(min) 18,18,Sunny,0,7.76
0x28af,BANGRES14DEL01,36,4.8,12.949934,77.699386,12.989934,77.739386,17/03/22,16:40:00,16:45:00,conditions Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,(min) 30,30,Fog,0,6.21
0x40eb,BANGRES06DEL03,28,4.6,12.979096,77.640625,13.009096,77.670625,26/03/22,17:25:00,17:30:00,conditions Cloudy,Medium,1,Buffet,scooter,0,No,Urban,(min) 18,18,Cloudy,0,4.66
0x29b9,BANGRES06DEL01,35,4.6,12.979096,77.640625,12.989096,77.650625,19/03/22,9:30:00,9:45:00,conditions Fog,Low,0,Meal,motorcycle,1,No,Urban,(min) 25,25,Fog,0,1.55
0x7bb2,BANGRES09DEL01,36,4.9,12.934179,77.615797,12.974179,77.655797,26/03/22,12:15:00,12:25:00,conditions Windy,High,0,Meal,motorcycle,1,No,Metropolitian,(min) 40,40,Windy,1,6.21
0x1c15,BANGRES19DEL01,35,4.9,12.914264,77.6784,12.924264,77.6884,30/03/22,11:40:00,11:55:00,conditions Windy,High,0,Drinks,motorcycle,1,No,Metropolitian,(min) 40,40,Windy,1,1.55
0x5cad,BANGRES01DEL01,35,4.6,12.933284,77.615428,12.943284,77.625428,24/03/22,9:00:00,9:15:00,conditions Sandstorms,Low,1,Snack,scooter,1,No,Metropolitian,(min) 20,20,Sandstorms,0,1.55
0xb2b6,BANGRES18DEL03,39,5.0,12.913041,77.683237,12.943041,77.713237,15/03/22,18:35:00,18:45:00,conditions Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,(min) 34,34,Sandstorms,1,4.66
0x8c6c,BANGRES07DEL02,24,4.7,12.978453,77.643685,13.028453,77.693685,01/03/22,18:20:00,18:30:00,conditions Fog,Medium,1,Drinks,motorcycle,0,No,Urban,(min) 11,11,Fog,0,7.76
0x6d5d,BANGRES20DEL02,39,4.1,12.972161,77.596014,13.052161,77.676014,12/03/22,17:15:00,17:20:00,conditions Sunny,Medium,0,Buffet,motorcycle,1,No,Metropolitian,(min) 38,38,Sunny,1,12.42
0xbd4c,BANGRES010DEL01,29,4.6,12.933298,77.614293,12.973298,77.654293,24/03/22,14:35:00,14:40:00,conditions Fog,High,2,Buffet,motorcycle,1,No,Metropolitian,(min) 28,28,Fog,0,6.21
0xb0dc,BANGRES20DEL02,39,4.4,12.972161,77.596014,13.052161,77.676014,23/03/22,20:25:00,20:30:00,conditions Fog,Jam,1,Drinks,motorcycle,1,Yes,Metropolitian,(min) 45,45,Fog,1,12.42
0xafda,BANGRES16DEL03,24,4.5,13.029198,77.570997,13.059198,77.600997,17/03/22,21:55:00,22:05:00,conditions Sandstorms,Jam,1,Buffet,motorcycle,0,No,Metropolitian,(min) 12,12,Sandstorms,0,4.66
0x2630,BANGRES11DEL01,37,4.2,12.934365,77.616155,13.044365,77.726155,12/03/22,23:35:00,23:50:00,conditions Cloudy,Low,2,Drinks,motorcycle,1,No,Metropolitian,(min) 31,31,Cloudy,1,17.08
0x9016,BANGRES08DEL02,24,4.9,12.906229,77.596791,12.986229,77.676791,04/03/22,22:00:00,22:05:00,conditions Sunny,Jam,1,Drinks,scooter,0,No,Urban,(min) 11,11,Sunny,0,12.42
0x3b8e,BANGRES20DEL01,35,4.6,12.972161,77.596014,13.082161,77.706014,29/03/22,22:15:00,22:30:00,conditions Stormy,Low,2,Snack,motorcycle,0,No,Metropolitian,(min) 29,29,Stormy,0,17.08
0xaae7,BANGRES05DEL02,30,4.9,12.970324,77.645748,13.050324,77.725748,04/04/22,18:10:00,18:20:00,conditions Sandstorms,Medium,2,Meal,scooter,1,No,Urban,(min) 25,25,Sandstorms,0,12.42
0x1bc3,BANGRES05DEL03,28,3.4,12.970324,77.645748,13.060324,77.735748,18/03/22,23:55:00,0:10:00,conditions Sunny,Low,1,Drinks,motorcycle,1,No,Metropolitian,(min) 33,33,Sunny,1,13.97
0x423d,BANGRES16DEL02,39,4.2,13.029198,77.570997,13.109198,77.650997,20/03/22,19:55:00,20:10:00,conditions Sandstorms,Jam,0,Buffet,motorcycle,3,No,Urban,(min) 50,50,Sandstorms,1,12.42
0x171b,BANGRES12DEL01,30,3.7,12.939496,77.625999,13.049496,77.735999,10/03/22,23:15:00,23:30:00,conditions Fog,Low,1,Snack,scooter,0,No,Metropolitian,(min) 35,35,Fog,1,17.08
0xb00,BANGRES17DEL03,38,4.9,12.972532,77.608179,13.002532,77.638179,30/03/22,22:00:00,22:10:00,conditions Sunny,Jam,1,Drinks,scooter,0,No,Urban,(min) 16,16,Sunny,0,4.66
0x5e3e,BANGRES17DEL02,31,4.5,12.972532,77.608179,13.052532,77.688179,04/03/22,0:00:00,0:05:00,conditions Sandstorms,Low,0,Snack,motorcycle,1,No,Metropolitian,(min) 27,27,Sandstorms,0,12.42
0x267b,BANGRES15DEL01,34,4.1,12.975377,77.696664,13.045377,77.766664,02/03/22,23:20:00,23:35:00,conditions Cloudy,Low,1,Drinks,motorcycle,1,No,Urban,(min) 35,35,Cloudy,1,10.87
0x637d,BANGRES19DEL02,25,4.0,12.914264,77.6784,12.934264,77.6984,21/03/22,10:55:00,11:00:00,conditions Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 28,28,Stormy,0,3.11
0xb916,BANGRES12DEL01,34,4.9,12.939496,77.625999,12.979496,77.665999,01/04/22,16:10:00,16:15:00,conditions Fog,Medium,1,Buffet,motorcycle,1,No,Urban,(min) 17,17,Fog,0,6.21
0xb2c,BANGRES12DEL02,30,5.0,12.939496,77.625999,12.989496,77.675999,05/04/22,18:25:00,18:40:00,conditions Fog,Medium,1,Drinks,motorcycle,1,No,Metropolitian,(min) 17,17,Fog,0,7.76
0xa57e,BANGRES02DEL03,24,5.0,12.970221,77.645396,13.030221,77.705396,03/04/22,19:00:00,19:05:00,conditions Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,(min) 25,25,Stormy,0,9.32
0x2c26,BANGRES09DEL02,33,5.0,12.934179,77.615797,13.014179,77.695797,25/03/22,22:45:00,22:55:00,conditions Sunny,Low,2,Snack,motorcycle,1,No,Metropolitian,(min) 20,20,Sunny,0,12.42
0x349c,BANGRES09DEL03,31,4.9,12.934179,77.615797,12.964179,77.645797,09/03/22,21:35:00,21:45:00,conditions Cloudy,Jam,0,Snack,motorcycle,1,No,Urban,(min) 30,30,Cloudy,0,4.66
0xb784,BANGRES16DEL03,33,4.6,13.029198,77.570997,13.119198,77.660997,02/04/22,20:45:00,20:50:00,conditions Sandstorms,Jam,2,Meal,motorcycle,1,No,Metropolitian,(min) 27,27,Sandstorms,0,13.97
0x5f7e,BANGRES04DEL03,29,4.9,12.98041,77.640489,13.01041,77.670489,09/03/22,18:20:00,18:30:00,conditions Sunny,Medium,1,Drinks,scooter,1,No,Metropolitian,(min) 18,18,Sunny,0,4.66
0x651a,BANGRES20DEL01,28,4.7,12.972161,77.596014,13.082161,77.706014,27/03/22,19:55:00,20:10:00,conditions Sandstorms,Jam,0,Meal,motorcycle,1,No,Metropolitian,(min) 38,38,Sandstorms,1,17.08
0x1d3f,BANGRES19DEL02,28,4.9,12.914264,77.6784,12.994264,77.7584,02/04/22,18:15:00,18:30:00,conditions Windy,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,(min) 19,19,Windy,0,12.42
0x3689,BANGRES06DEL01,38,5.0,12.979096,77.640625,13.049096,77.710625,20/03/22,20:45:00,20:50:00,conditions Fog,Jam,2,Drinks,motorcycle,1,No,Urban,(min) 45,45,Fog,1,10.87
